_hipscat_index,FIELD_,ID_,RA_,DEC_,r_petro_,zb_,zb_Min_,zb_Max_,PROB_GAL_new_,SPIRAL_,ELLIPTICAL_,UNCERTAIN_,simple_class_,Norder_,Dir_,Npix_,ID_dual,RA_dual,DEC_dual,r_auto_dual,g_auto_dual,i_auto_dual,z_auto_dual,u_auto_dual,J0378_auto_dual,J0395_auto_dual,J0410_auto_dual,J0430_auto_dual,J0515_auto_dual,J0660_auto_dual,J0861_auto_dual,e_r_auto_dual,e_g_auto_dual,e_i_auto_dual,e_z_auto_dual,e_u_auto_dual,e_J0378_auto_dual,e_J0395_auto_dual,e_J0410_auto_dual,e_J0430_auto_dual,e_J0515_auto_dual,e_J0660_auto_dual,e_J0861_auto_dual,_dist_arcsec
151960296620032,STRIPE82-0064,SPLUS.STRIPE82-0064.09756.griz,44.5248,0.4364,15.99,0.07,0.065,0.074,1.0,0,0,1,A,0,0,0,DR4_3_STRIPE82-0064_0017494,44.524777375632205,0.43636490582972226,16.095715,17.03812,15.632799,15.33461,18.962101,18.292456,18.067362,17.96696,17.481543,16.743353,15.966539,15.409687,0.007837678,0.014947168,0.007351547,0.01047211,0.11039334,0.11958534,0.14525592,0.11216897,0.066297345,0.026811937,0.007813397,0.013805199,0.15031597771899424
186235276492800,STRIPE82-0064,SPLUS.STRIPE82-0064.13149.griz,44.4441,0.5917,16.9,0.13,0.051,0.135,1.0,0,0,1,A,0,0,0,DR4_3_STRIPE82-0064_0023663,44.44412410044742,0.5917448864217433,17.041134,17.89352,16.531052,16.258062,19.594961,19.16107,18.940973,18.621496,18.191444,17.561445,16.939028,16.334358,0.014154304,0.02517765,0.012797377,0.018858986,0.1570738,0.21017723,0.25550592,0.1603389,0.0994396,0.043699607,0.014312167,0.024750497,0.18340791627921196
195722100080640,STRIPE82-0064,SPLUS.STRIPE82-0064.14326.griz,44.602,0.6377,15.37,0.034,0.032,0.035,1.0,0,0,1,A,0,0,0,DR4_3_STRIPE82-0064_0026769,44.60204837389605,0.6377235357028583,15.457594,15.923691,15.250606,14.831545,17.304064,17.00996,16.146126,16.19961,16.160822,15.803288,15.477619,15.031992,0.00893949,0.011310345,0.010522557,0.01374546,0.052348707,0.08061092,0.054436143,0.047681298,0.04235899,0.023627078,0.009903692,0.020323072,0.19365434510024107
750897177034752,STRIPE82-0064,SPLUS.STRIPE82-0064.19483.griz,43.6273,1.221,16.98,0.092,0.084,0.11,1.0,0,0,1,Ec,0,0,0,DR4_3_STRIPE82-0064_0052799,43.627265385266554,1.2209875866350604,17.138042,18.0544,16.673996,16.381418,20.608904,19.26949,19.243387,19.017138,18.790134,17.699863,17.0092,16.46673,0.01151683,0.021283507,0.010905118,0.015228101,0.28090742,0.1630964,0.23497428,0.16424704,0.123088196,0.035939407,0.011302487,0.020235922,0.13235704167705892
649699186966528,STRIPE82-0064,SPLUS.STRIPE82-0064.21473.griz,44.6013,1.1386,16.16,0.138,0.131,0.145,1.0,0,1,0,Ei,0,0,0,DR4_3_STRIPE82-0064_0058854,44.6013182048011,1.1385617194470632,16.054998,16.93917,15.548118,15.221188,18.507202,18.27589,17.502275,17.416279,17.348806,16.642118,15.995725,15.150299,0.01516811,0.027750652,0.013692423,0.01926132,0.16210864,0.26618502,0.19391869,0.14586233,0.124025166,0.04934983,0.015397213,0.022174217,0.152594341911062
602421529149440,STRIPE82-0064,SPLUS.STRIPE82-0064.27545.griz,44.1131,0.8758,13.76,0.0069999999999999,0.005,0.009,0.99,1,0,0,S,0,0,0,DR4_3_STRIPE82-0064_0037190,44.11307683692493,0.8757832762612997,14.190426,14.868364,13.831822,13.591321,16.393776,15.651219,15.537739,15.309409,15.133406,14.6892395,14.097882,13.653231,0.0034998916,0.0053721503,0.0035821495,0.0053640762,0.029065607,0.029268697,0.038844407,0.025932701,0.02042476,0.010589342,0.0035470496,0.0069203386,0.10284199685398843
207517862854656,STRIPE82-0064,SPLUS.STRIPE82-0064.29412.griz,44.6253,0.7943,16.41,0.079,0.06,0.0819999999999999,0.91,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0064_0032453,44.62531561725721,0.7942267950975533,16.401394,17.331158,15.967468,15.752122,19.236937,18.182323,18.187586,18.114197,17.553179,16.940533,16.299469,15.705109,0.010707103,0.020244112,0.01026575,0.015866602,0.15918615,0.12202911,0.18274088,0.14053065,0.07655521,0.03365412,0.010724725,0.018769115,0.26946690407268875
205864199782400,STRIPE82-0064,SPLUS.STRIPE82-0064.29858.griz,44.5562,0.7772,16.5,0.096,0.089,0.108,1.0,1,0,0,S,0,0,0,DR4_3_STRIPE82-0064_0031788,44.55622921450822,0.7771497739827276,16.67773,17.250153,16.326122,16.078653,18.58061,18.13167,19.20501,17.687645,17.440405,16.919317,16.54092,16.065731,0.018764522,0.026103903,0.019511282,0.029863095,0.11877347,0.15773194,0.6286102,0.12978226,0.094309255,0.04503739,0.017962256,0.036162782,0.20917156427552278
36802849144832,STRIPE82-0066,SPLUS.STRIPE82-0066.06175.griz,44.8856,0.2319,15.89,0.198,0.19,0.203,1.0,0,1,0,Ei,0,0,0,DR4_3_STRIPE82-0066_0006691,44.88551585373752,0.23180677887908852,15.872149,17.05499,15.399847,14.972993,18.762724,19.17699,17.853975,19.120182,17.78014,16.506542,15.737345,15.12966,0.013709826,0.031676345,0.013491991,0.017374417,0.24886863,0.6330296,0.29845047,0.7710155,0.21848357,0.06060264,0.016623903,0.03343403,0.4520925656027295
44622659190784,STRIPE82-0066,SPLUS.STRIPE82-0066.06353.griz,44.7327,0.2606,16.87,0.13,0.121,0.135,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0066_0007308,44.73265582893117,0.2605204657390126,16.955751,18.06616,16.561077,16.230442,20.976871,19.2002,19.768087,19.019728,18.759258,17.602333,16.827206,16.225195,0.013426772,0.02872723,0.014044082,0.019255215,0.67074054,0.22719161,0.61032975,0.24665189,0.18878858,0.058748808,0.016209865,0.03197979,0.327515757916932
44963400253440,STRIPE82-0066,SPLUS.STRIPE82-0066.07117.griz,44.7311,0.2787,16.54,0.116,0.111,0.128,1.0,0,0,1,Er,0,0,0,DR4_3_STRIPE82-0066_0007837,44.731102512602085,0.2786661349752301,16.601444,17.53218,16.1745,15.7973585,19.643978,18.81465,18.626102,18.961027,18.836195,17.172974,16.48282,15.952871,0.015581471,0.028651604,0.015973702,0.021197524,0.32853165,0.26483575,0.35415047,0.38739693,0.33504447,0.06504083,0.019056577,0.040843945,0.1222491794534155
47193008373760,STRIPE82-0066,SPLUS.STRIPE82-0066.08174.griz,44.6753,0.3212,16.99,0.178,0.176,0.201,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0066_0008989,44.67530016197211,0.3211293911816356,17.04984,18.157864,16.530396,16.183758,20.50734,19.442083,99.0,19.299135,20.143795,18.253914,16.881176,16.299532,0.021536866,0.046543084,0.020374967,0.027654335,0.67127776,0.43957764,99.0,0.488482,1.0246241,0.1604437,0.025217352,0.051477812,0.2541924148864852
76045269073920,STRIPE82-0066,SPLUS.STRIPE82-0066.11088.griz,45.4674,0.4291,16.53,0.11,0.105,0.134,1.0,0,0,1,S,0,0,0,DR4_3_STRIPE82-0066_0012190,45.46738428620544,0.42903120918584,16.666464,17.508718,16.237366,15.930826,18.631086,18.439556,20.21869,18.366592,18.204874,17.104725,16.449419,15.918597,0.015450853,0.02614649,0.0154343005,0.022356939,0.12310577,0.17709036,1.4477671,0.20649798,0.17350303,0.05694235,0.01761488,0.03694285,0.254025489749335
76909979369472,STRIPE82-0066,SPLUS.STRIPE82-0066.12220.griz,45.4834,0.471,16.09,0.026,0.022,0.026,0.82,0,0,1,Er,0,0,0,DR4_3_STRIPE82-0066_0013625,45.483464942794335,0.4709231376846639,16.233463,16.811783,15.963558,15.787285,17.975544,17.519102,17.386127,17.19703,17.044678,16.591074,16.175642,15.829001,0.0057272483,0.007719531,0.0062323613,0.009580911,0.03331066,0.037768457,0.05242834,0.034910914,0.029806111,0.018257782,0.007380245,0.016525974,0.36224474930025335
83382876766208,STRIPE82-0066,SPLUS.STRIPE82-0066.12968.griz,45.2782,0.5025,16.51,0.067,0.063,0.07,1.0,0,0,1,Ec,0,0,0,DR4_3_STRIPE82-0066_0014347,45.2782330894248,0.5024435864404374,16.650536,17.62028,16.187052,15.882384,20.29441,19.018715,19.070072,19.29782,18.261677,17.219053,16.553238,15.898319,0.008533676,0.015855787,0.008091483,0.011350828,0.29672623,0.15857323,0.2636725,0.252617,0.09566399,0.033745717,0.010724236,0.019093767,0.23544428060897393
77497173540864,STRIPE82-0066,SPLUS.STRIPE82-0066.13290.griz,45.4109,0.46,15.77,0.091,0.078,0.104,1.0,1,0,0,SB,0,0,0,DR4_3_STRIPE82-0066_0013384,45.41095567379908,0.460056672384366,16.417307,17.21673,15.953235,15.631542,18.861914,18.333681,18.55551,19.105778,18.493057,16.998713,16.32958,15.793744,0.015210586,0.024762282,0.014728143,0.021072289,0.1902801,0.20132656,0.39186794,0.5074377,0.28132856,0.065025285,0.019510072,0.040720813,0.28599346309033313
89679122661376,STRIPE82-0066,SPLUS.STRIPE82-0066.13313.griz,45.5604,0.5137,16.4,0.072,0.066,0.075,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0066_0014729,45.56047237849182,0.5136321693677073,16.4999,17.189716,16.169998,15.913646,18.81394,18.189192,18.124435,17.659548,17.393877,16.921972,16.424417,16.065235,0.010225455,0.015088906,0.01096764,0.016410924,0.109745435,0.1061373,0.15960562,0.080909476,0.062031176,0.036534075,0.013172005,0.031465888,0.35709422779133076
67779168305152,STRIPE82-0066,SPLUS.STRIPE82-0066.13539.griz,45.0202,0.5208,16.87,0.111,0.1,0.115,1.0,1,0,0,Er,0,0,0,DR4_3_STRIPE82-0066_0014934,45.020229439072175,0.5206991425754397,16.99872,17.390963,16.70529,16.701576,18.273714,18.065935,18.194952,17.872334,17.623373,17.26943,16.969397,16.55982,0.012810805,0.014659669,0.01439429,0.026854815,0.05336903,0.07627352,0.13482845,0.078984015,0.061412774,0.03999958,0.017121585,0.039315708,0.3782366254300346
98736432742400,STRIPE82-0066,SPLUS.STRIPE82-0066.16092.griz,45.4839,0.6099,16.97,0.171,0.165,0.181,1.0,0,1,0,Er,0,0,0,DR4_3_STRIPE82-0066_0017547,45.483887936056,0.6098600553879697,16.997204,18.16704,16.5568,16.222675,20.061132,21.834936,99.0,19.127167,18.32607,17.87472,16.86775,16.257019,1.3890029,3.0408146,1.436465,3.8728397,23.768179,114.25676,99.0,20.762138,10.5699005,6.4247684,1.6950595,2.8889258,0.1502151188880574
94518862938112,STRIPE82-0066,SPLUS.STRIPE82-0066.16454.griz,45.6613,0.6258,16.82,0.039,0.035,0.081,1.0,0,0,1,Ec,0,0,0,DR4_3_STRIPE82-0066_0017981,45.66139067916063,0.6257865745971269,16.969603,17.827112,16.51941,16.21217,19.229664,19.196175,19.33212,18.756542,18.32945,17.520277,16.849937,16.288992,0.012206329,0.020802008,0.011701649,0.016701667,0.12607335,0.20883726,0.37797296,0.17148592,0.11300405,0.04873043,0.0150411725,0.029875718,0.32998415231454653
166941033496576,STRIPE82-0066,SPLUS.STRIPE82-0066.17123.griz,44.9288,0.6524,16.91,0.159,0.151,0.162,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0066_0018668,44.928776724763125,0.6523010255920134,17.090868,17.99244,16.609512,16.273281,19.841955,19.344656,19.7517,19.049034,18.641733,17.634983,16.879374,16.352419,0.67778707,2.4062126,0.758148,1.3964599,5.5975895,7.5768566,24.003462,13.707615,7.793593,3.4190922,0.2743887,2.417155,0.3660263572995798
290683210432512,STRIPE82-0066,SPLUS.STRIPE82-0066.19238.griz,45.6487,0.7175,16.27,0.047,0.044,0.054,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0066_0021267,45.64869776118206,0.7174933907309029,16.348469,17.082582,15.97209,15.630773,18.744493,18.37956,17.809927,17.692085,17.38963,16.776964,16.26582,15.832849,0.011955663,0.018355964,0.012310576,0.017205322,0.14342336,0.1753249,0.1667296,0.114822246,0.08471459,0.043453917,0.015202564,0.034611132,0.025121180149011206
218019531849728,STRIPE82-0066,SPLUS.STRIPE82-0066.19781.griz,45.0611,0.7364,16.67,0.076,0.074,0.087,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0066_0021565,45.061079901082756,0.7363875236261321,16.779959,17.457693,16.446487,16.292728,18.012743,18.210497,18.381634,17.505423,17.940006,16.95698,16.730015,16.155727,0.017718565,0.026113067,0.019317774,0.03187984,0.0757403,0.155618,0.28885028,0.09896256,0.14379309,0.051865984,0.02327631,0.046992715,0.08515804781889406
135263439290368,STRIPE82-0066,SPLUS.STRIPE82-0066.20828.griz,45.2732,0.7559999999999999,15.1,0.061,0.057,0.064,1.0,0,0,1,S,0,0,0,DR4_3_STRIPE82-0066_0023186,45.273189717348636,0.7559789089976506,15.199957,16.046677,14.759584,14.476849,17.824104,17.358692,17.501646,17.093716,16.43141,15.777812,15.092625,14.5057745,0.006580661,0.01127579,0.0063908277,0.00939781,0.10009445,0.11161452,0.20400244,0.10552601,0.056110382,0.027578015,0.008201276,0.016053313,0.08446929506127054
218791514472448,STRIPE82-0066,SPLUS.STRIPE82-0066.21128.griz,45.0485,0.779,16.94,0.0438,0.036,0.07,1.0,0,0,1,Ec,0,0,0,DR4_3_STRIPE82-0066_0022958,45.048539636648364,0.7789324993225568,17.025387,17.498678,16.851084,16.606022,19.496498,18.893476,17.980469,18.111559,17.691093,17.294329,16.973513,16.66197,0.018562822,0.022728058,0.023320641,0.035405055,0.24461906,0.24076928,0.16546185,0.14327085,0.09505554,0.058850415,0.024288565,0.062240314,0.28179320443696676
202042811351040,STRIPE82-0066,SPLUS.STRIPE82-0066.21571.griz,44.7389,0.7883,15.9,0.087,0.084,0.089,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0066_0023286,44.738956149399996,0.7882305242026383,16.030155,16.993237,15.570113,15.297405,19.421566,18.514927,18.762043,18.26992,18.016993,16.678835,15.854403,15.380967,0.008064386,0.0150745725,0.007878286,0.0113069005,0.2280708,0.17122912,0.34593192,0.17336218,0.13355824,0.035170928,0.009356657,0.020432895,0.3215717975741505
202111883149312,STRIPE82-0066,SPLUS.STRIPE82-0066.21631.griz,44.7511,0.7986,16.94,0.095,0.092,0.109,1.0,0,0,1,Er,0,0,0,DR4_3_STRIPE82-0066_0023482,44.751120049939054,0.798550451772988,17.095842,18.03461,16.61198,16.287264,19.841812,19.694431,20.253857,19.667896,18.953136,17.591156,16.93443,16.48301,0.013235283,0.024255084,0.012662453,0.017376164,0.20854531,0.31286508,0.8420942,0.3875648,0.19529763,0.050411504,0.015548118,0.03470301,0.1924215581369472
202058422550528,STRIPE82-0066,SPLUS.STRIPE82-0066.21782.griz,44.7455,0.7925,16.31,0.161,0.14,0.163,1.0,1,0,0,Se,0,0,0,DR4_3_STRIPE82-0066_0023578,44.745502580676494,0.7923499206076906,16.46879,17.51763,15.944045,15.578244,19.38336,19.346216,19.571991,19.449877,18.465124,17.08102,16.292242,15.674649,0.010082869,0.020361451,0.00931378,0.012294667,0.18530644,0.30876014,0.61127484,0.4302545,0.16889367,0.042652745,0.011695728,0.022473682,0.5403656675508153
303557861441536,STRIPE82-0066,SPLUS.STRIPE82-0066.22965.griz,45.9851,0.8390000000000001,16.16,0.027,0.024,0.028,1.0,0,0,1,Er,0,0,0,DR4_3_STRIPE82-0068_0031820,45.98508545885554,0.8389901533104344,17.255833,17.634188,17.187637,16.799831,17.830925,18.68168,18.847889,21.179298,99.0,20.364016,19.548918,20.11907,2.825537,1.802761,3.164891,6.812622,3.5459955,15.577311,33.8658,240.65167,99.0,127.67369,31.4497,365.93546,0.06321633230462123
248443633139712,STRIPE82-0066,SPLUS.STRIPE82-0066.23147.griz,44.8772,0.8481,16.76,0.063,0.057,0.069,0.99,1,0,0,Ei,0,0,0,DR4_3_STRIPE82-0066_0025102,44.877204213499006,0.8480454902695013,16.932026,17.76652,16.433758,16.145872,20.276094,19.55344,19.009626,19.038395,18.523865,17.34412,16.73766,16.136269,0.012177749,0.020356946,0.011391431,0.016225642,0.33495915,0.2947464,0.28526926,0.2305577,0.14046867,0.04286036,0.013885602,0.026845993,0.19682028053616585
210569353232384,STRIPE82-0066,SPLUS.STRIPE82-0066.23732.griz,44.6236,0.8462,16.02,0.037,0.033,0.064,1.0,1,0,0,Er,0,0,0,DR4_3_STRIPE82-0066_0025716,44.62361226094432,0.8460732475404976,16.111984,16.662354,15.876561,15.582385,17.97816,17.782064,17.232096,17.198769,17.108849,16.472075,16.096743,15.90511,0.012915388,0.016768225,0.015626214,0.022190057,0.094512895,0.13677315,0.13419633,0.10064733,0.089373045,0.044134207,0.017441101,0.050105754,0.4584382533660491
325858409578496,STRIPE82-0066,SPLUS.STRIPE82-0066.24176.griz,45.4757,0.8636,15.04,0.068,0.064,0.07,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0066_0026226,45.47583068212699,0.8635924943758757,15.120686,15.860428,14.764413,14.538161,17.2209,17.20321,16.779495,16.421894,16.190004,15.628364,15.039256,14.533088,0.0059716827,0.009242982,0.0062357346,0.009560463,0.055874873,0.09356572,0.100769624,0.054971494,0.0433992,0.0232569,0.007565427,0.015877577,0.47117761066056835
256898393702400,STRIPE82-0066,SPLUS.STRIPE82-0066.24814.griz,44.7563,0.8962,16.32,0.128,0.117,0.1369999999999999,1.0,0,0,1,Er,0,0,0,DR4_3_STRIPE82-0066_0027013,44.75633324457072,0.8961050442096961,16.402939,17.416338,15.935278,15.590893,18.235495,18.048782,17.481953,18.055876,17.796526,16.85279,16.180899,15.619229,0.0115325125,0.022692626,0.011195082,0.015230228,0.386048,0.11856637,0.11245158,0.14815168,0.11361199,0.04248681,0.012799275,0.026141595,0.3621809918482202
309938215714816,STRIPE82-0066,SPLUS.STRIPE82-0066.24958.griz,45.8249,0.9107,16.55,0.154,0.113,0.157,1.0,0,0,1,Se,0,0,0,DR4_3_STRIPE82-0066_0026956,45.82498886057227,0.9106701732913836,16.717339,17.7506,16.256706,15.928012,19.746086,19.254864,19.479706,18.66079,18.559504,17.280796,16.588379,16.035543,0.009416803,0.018405234,0.008821048,0.012172957,0.19473614,0.21093819,0.41354442,0.14890298,0.13206375,0.037010644,0.01129163,0.022417897,0.33739969722090823
457431431774208,STRIPE82-0066,SPLUS.STRIPE82-0066.26068.griz,45.1701,1.05,15.69,0.083,0.079,0.085,1.0,0,1,0,Ei,0,0,0,DR4_3_STRIPE82-0066_0042840,45.17012987120313,1.0500030884592904,15.78126,16.770422,15.312074,14.995672,19.217615,18.60373,18.009548,18.48337,17.534262,16.410826,15.653696,15.059753,0.007135893,0.014023161,0.006759062,0.009455106,0.2181152,0.21068661,0.19492602,0.23219045,0.09517364,0.030481188,0.008616576,0.01666492,0.10809162454754426
433870193295360,STRIPE82-0066,SPLUS.STRIPE82-0066.26361.griz,45.2021,1.044,16.72,0.023,0.018,0.031,0.77,0,1,0,Er,0,0,0,DR4_3_STRIPE82-0066_0042815,45.202123356780476,1.0439378806027468,16.839323,17.688568,16.418598,16.11726,19.450903,19.05027,18.415546,18.886614,18.14075,17.305033,16.761084,16.198591,0.011564704,0.019532312,0.011392169,0.016178476,0.16846669,0.19748174,0.17523506,0.32163078,0.10220799,0.04254726,0.014590486,0.02898433,0.23891032182809444
432285560078336,STRIPE82-0066,SPLUS.STRIPE82-0066.27030.griz,45.29600000000001,1.0257,16.7,0.07,0.066,0.076,1.0,0,0,1,Er,0,0,0,DR4_3_STRIPE82-0066_0030531,45.2959894451388,1.0256165006450408,16.812473,17.758057,16.357225,16.074738,19.90071,19.602043,18.625969,18.487257,18.46681,17.382792,16.696703,16.118454,0.011685203,0.02146882,0.01116303,0.016169235,0.26506504,0.34316772,0.2230147,0.14882994,0.1429974,0.04745739,0.014260197,0.027959552,0.3029889624084811
331461374771200,STRIPE82-0066,SPLUS.STRIPE82-0066.27592.griz,45.5982,0.9795,14.83,0.068,0.066,0.07,1.0,1,0,0,SB,0,0,0,DR4_3_STRIPE82-0066_0033441,45.59830679510222,0.9794991609292396,14.9411335,15.524319,14.673591,14.461191,16.988464,16.527906,16.20434,15.892639,15.804021,15.2694235,14.869786,14.515271,0.005184721,0.006920013,0.0058383825,0.00909239,0.044867247,0.050257757,0.05933926,0.034122303,0.030793436,0.016915828,0.006609271,0.015934447,0.38441805660632444
262204171485184,STRIPE82-0066,SPLUS.STRIPE82-0066.30368.griz,44.7982,0.9781,16.95,0.138,0.128,0.146,1.0,0,1,0,Er,0,0,0,DR4_3_STRIPE82-0066_0029244,44.79820637677564,0.9779958402099219,17.089577,18.120165,16.623358,16.261671,20.194168,20.516098,19.531015,19.597847,18.957588,17.578869,16.889822,16.25457,0.01427677,0.028282603,0.013856785,0.018493883,0.31859353,0.7313292,0.4741633,0.39414,0.21403475,0.054020666,0.01614553,0.030712705,0.3756770903646826
452968662958080,STRIPE82-0066,SPLUS.STRIPE82-0066.34524.griz,45.4341,1.2586,16.27,0.27,0.263,0.273,0.64,0,0,1,Er,0,0,0,DR4_3_STRIPE82-0066_0035228,45.43412145514108,1.2586100342143773,16.429064,16.981997,16.017864,15.874146,17.92277,17.544558,17.49071,17.417099,17.340036,16.682415,16.354479,15.894793,0.0070744567,0.0092004435,0.006920161,0.011009709,0.034900814,0.041513156,0.06234431,0.045311768,0.0414084,0.020684786,0.00878199,0.01860653,0.08525134817267205
453940357365760,STRIPE82-0066,SPLUS.STRIPE82-0066.34833.griz,45.5327,1.2515,16.51,0.144,0.099,0.156,1.0,0,0,1,Er,0,0,0,DR4_3_STRIPE82-0066_0035557,45.53271675969375,1.2515125072698328,16.632305,17.578121,16.148413,15.82059,18.42642,18.44398,21.724337,18.609028,18.492155,17.138086,16.504356,15.948673,0.01250915,0.022872819,0.011733281,0.016428992,0.09009732,0.15413424,4.9458094,0.21380733,0.18722787,0.04782798,0.014992757,0.030785356,0.07527230176646763
660622354153472,STRIPE82-0066,SPLUS.STRIPE82-0066.37227.griz,44.7549,1.1736,16.98,0.122,0.111,0.129,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0066_0038331,44.75495472197102,1.173816031409611,17.340046,18.379738,16.881468,16.65852,20.848946,19.381754,19.132183,19.265163,19.22096,17.826279,17.177008,16.66134,0.015090365,0.030014059,0.014766143,0.022055216,0.48157877,0.21129183,0.2734654,0.24146171,0.22613904,0.056435823,0.01751674,0.037019808,0.802265533842339
281096335917056,STRIPE82-0066,SPLUS.STRIPE82-0066.37634.griz,44.9736,1.1601,16.96,0.09,0.079,0.094,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0066_0038706,44.973546059624304,1.1601002840179222,17.128012,17.726887,16.78191,16.546974,19.373493,18.958078,19.332737,18.038694,18.20006,17.433294,17.02553,16.673767,0.015929522,0.021538699,0.017144058,0.02587143,0.1650994,0.19007272,0.43799597,0.10206374,0.11611499,0.05105905,0.01958224,0.04852866,0.1941482417398271
459268289462272,STRIPE82-0066,SPLUS.STRIPE82-0066.38564.griz,45.1961,1.1269,16.99,0.074,0.069,0.079,1.0,0,0,1,Er,0,0,0,DR4_3_STRIPE82-0066_0040098,45.196062399455364,1.1268810075321805,17.141827,18.029198,16.668037,16.422901,20.00075,19.731972,19.727356,19.228271,19.025694,17.638926,17.04259,16.442667,0.013864085,0.024115078,0.013118187,0.019612543,0.25599504,0.33614293,0.53306603,0.25805244,0.20990315,0.052569058,0.017120257,0.033336796,0.15162659664104716
367938267774976,STRIPE82-0066,SPLUS.STRIPE82-0066.39083.griz,45.9793,1.1166,16.98,0.139,0.131,0.146,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0066_0040475,45.97932631816051,1.116536806184709,17.165228,18.131695,16.677809,16.443752,19.879457,19.312181,18.256128,18.782873,23.986511,17.381554,16.970407,16.367401,0.013147356,0.023999566,0.012025136,0.017991293,0.9024268,0.21457027,0.13225889,0.15880556,18.238653,0.037280925,0.014741497,0.028251782,0.24643152678474062
358907549581312,STRIPE82-0068,SPLUS.STRIPE82-0068.26354.griz,46.1077,1.0471,16.86,0.146,0.141,0.156,0.98,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0068_0040120,46.107687183717545,1.047082943419559,17.007223,18.148247,16.537731,16.219374,99.0,21.331429,19.705616,20.327328,19.52921,17.67131,16.868158,16.27185,0.007055513,0.013741843,0.0065210685,0.008545492,99.0,0.74781775,0.27425182,0.3817866,0.16612753,0.026505938,0.0069409865,0.012331431,0.0768015245122012
353717849161728,STRIPE82-0068,SPLUS.STRIPE82-0068.28698.griz,46.0837,0.9769,16.69,0.125,0.12,0.133,1.0,1,0,0,Ei,0,0,0,DR4_3_STRIPE82-0068_0037550,46.083671556426424,0.9769313971604033,16.908333,17.771902,16.49269,16.208448,19.616434,19.18991,19.889738,19.137396,18.659546,17.414473,16.762451,16.264599,0.008057313,0.012504748,0.007892013,0.010815959,0.11651887,0.1370655,0.42636383,0.16703644,0.09733578,0.026943443,0.007892818,0.015673531,0.15250508395617146
360196173987840,STRIPE82-0068,SPLUS.STRIPE82-0068.33717.griz,46.1253,1.08,15.95,0.087,0.03,0.094,1.0,0,0,1,Er,0,0,0,DR4_3_STRIPE82-0068_0044840,46.125364436469226,1.0799560477528973,15.784432,16.046524,15.5105715,15.263693,18.129913,15.91964,16.044313,15.949318,15.9053,15.9134865,16.039827,15.5908575,0.030199474,0.027441936,0.034545064,0.050320406,0.33419877,0.075397536,0.13828273,0.099682964,0.08671658,0.074507825,0.042652003,0.09343386,0.28076269542115634
405852628451328,STRIPE82-0068,SPLUS.STRIPE82-0068.35098.griz,46.1064,1.2559,16.15,0.08,0.075,0.083,1.0,0,0,1,Ei,0,0,0,DR4_3_STRIPE82-0068_0049177,46.10638973297984,1.2559052328612301,16.323868,17.233047,15.886625,15.62177,19.334694,19.824154,20.342352,19.459225,18.29097,16.99696,16.248941,15.679692,0.007839491,0.012730007,0.0076139863,0.0106423795,0.15926184,0.41790193,1.1137118,0.38391945,0.11872799,0.031010808,0.008114676,0.015446832,0.04147723412631378
374594229764096,STRIPE82-0068,SPLUS.STRIPE82-0068.38083.griz,46.2995,1.1591,16.16,0.104,0.099,0.107,1.0,0,1,0,Ei,0,0,0,DR4_3_STRIPE82-0068_0055060,46.299469323449195,1.1591149308070667,16.323732,17.2985,15.896273,15.562424,19.288073,18.562592,18.245392,18.386715,18.115055,16.76368,16.18862,15.685119,0.006767473,0.011624603,0.0065435153,0.008712144,0.12653632,0.11107808,0.13494495,0.12108276,0.08602962,0.021505594,0.006708079,0.013353276,0.12280141333397589
3459479427459579904,STRIPE82-0106,SPLUS.STRIPE82-0106.43647.griz,313.8218,1.0361,16.58,0.046,0.045,0.063,1.0,0,0,1,Ei,0,0,3,DR4_3_STRIPE82-0106_0053115,313.82178221623724,1.0361141922928179,16.780989,17.318623,16.564562,16.293816,18.006477,18.112297,17.15962,17.293257,17.041618,17.154856,16.799465,16.678738,0.033511482,0.06243812,0.033303346,0.043684687,0.14358282,0.23883285,0.13645276,0.15875658,0.119198956,0.10473381,0.037943162,0.07551717,0.08190138325277382
3459506524353724416,STRIPE82-0106,SPLUS.STRIPE82-0106.56482.griz,313.7279,1.1384,16.18,0.1436,0.111,0.191,0.99,0,1,0,Er,0,0,3,DR4_3_STRIPE82-0106_0059065,313.72785612391726,1.1383728045090016,16.256023,17.15033,15.797344,15.535107,18.391161,18.210958,18.378263,18.29881,17.690477,16.75396,16.10056,15.582002,0.015885087,0.040665265,0.01270317,0.016675249,0.15444839,0.19604608,0.31245935,0.3027223,0.16382493,0.055136934,0.015371269,0.021149907,0.1858083253234174
